,name,posts,followers,following,likes,comments,description,date,img_src,post_url
49,kristen bell,"1,198",14.5m,555,"444,967",19.0,Error,2020-06-26T20:03:56.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CB6TlRjs6HY/
50,kristen bell,"1,198",14.5m,555,"285,283",15.0,Error,2020-06-24T22:46:51.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CB1coy7JkDG/
51,kristen bell,"1,198",14.5m,555,"232,461",15.0,Error,2020-06-23T21:30:02.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CByvDVDpeI1/
52,kristen bell,"1,198",14.5m,555,"63,574",15.0,Error,2020-06-22T19:40:02.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBv9qzsJwQU/
53,kristen bell,"1,198",14.5m,555,"620,197",16.0,Error,2020-06-22T03:08:58.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBuMP_FJFb1/
54,kristen bell,"1,198",14.5m,555,"350,721",16.0,Error,2020-06-20T19:04:48.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBqwDABJWha/
55,kristen bell,"1,198",14.5m,555,"365,929",14.0,Error,2020-06-20T18:54:52.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBqu6LnpAAi/
56,kristen bell,"1,198",14.5m,555,"69,436",16.0,Error,2020-06-19T17:30:33.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBoAdu1Jhhp/
57,kristen bell,"1,198",14.5m,555,,17.0,Error,2020-06-17T22:17:29.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBjXsKLppPc/
58,kristen bell,"1,198",14.5m,555,"245,029",1.0,"[<span class=""mTLOB Szr5J  coreSpriteVerifiedBadgeSmall"" title=""Verified"">Verified</span>, <span class=""""><a class="" xil3i"" href=""/explore/tags/repost/"" tabindex=""0"">#Repost</a> <a class=""notranslate"" href=""/instylemagazine/"" tabindex=""0"">@instylemagazine</a><br>• • • • • •<br>Good morning! We’re not done! 🤗<br><a class="" xil3i"" href=""/explore/tags/blacklivesmatter/"" tabindex=""0"">#blacklivesmatter</a> (via <a class=""notranslate"" href=""/sirjohn/"" tabindex=""0"">@sirjohn</a>)</span>]",2020-06-17T05:23:19.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/67168672_386762918643499_6636756175004106752_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=EZHqV1HDAtEAX8uTfNa&oh=c413ad958fc02993e2354b3719a5126d&oe=5F7846E9,https://www.instagram.com/p/CBhjpp3pDCe/
